,kind,distance,mean,low_ci,high_ci
244,KmerZFs_7_1,1000,0.004938823191677198,0.0045731823212140825,0.005374425072656803
245,KmerZFs_7_1,1250,0.004922072262769952,0.004580367443504619,0.005222860256924689
246,KmerZFs_7_1,1500,0.00475250943432815,0.004439771424891436,0.005116620950604906
247,KmerZFs_7_1,1750,0.0047318659883048815,0.004449914220143674,0.00503128658522915
248,KmerZFs_7_1,2000,0.0046838850496860205,0.0044600227174487065,0.0049505026085404965
249,KmerZFs_7_1,2250,0.004662553976870827,0.004373074330426628,0.004945780736910913
250,KmerZFs_7_1,2500,0.004804277123225405,0.004359100392848557,0.005135060384821369
251,KmerZFs_7_1,2750,0.004675987923845547,0.004392325926486097,0.004971021755284775
252,KmerZFs_7_1,3000,0.004617199845540334,0.004281961396713892,0.0049744282316074254
253,KmerZFs_7_1,3250,0.004658426851934265,0.004343748184948513,0.005009124385815632
254,KmerZFs_7_1,3500,0.004677551592567218,0.004283568432474471,0.005127434301265327
255,KmerZFs_7_1,3750,0.0045916825545172,0.004267935851670161,0.0049376883946102654
256,KmerZFs_7_1,4000,0.004675838457491755,0.004386079252009759,0.004932386238925723
257,KmerZFs_7_1,4250,0.00462890153061929,0.004299623979219781,0.004919306140085342
258,KmerZFs_7_1,4500,0.0046086074288392695,0.004284088808928322,0.00495529400608838
259,KmerZFs_7_1,4750,0.004518521829260388,0.004239473396991156,0.0048151158023868245
260,KmerZFs_7_1,5000,0.004540829251111419,0.004250419714520176,0.004847461639431358
261,KmerZFs_7_1,5250,0.00454201918024023,0.00427216016593699,0.004831219289894783
262,KmerZFs_7_1,5500,0.004621466193166017,0.00431718053096416,0.00492637019196818
263,KmerZFs_7_1,5750,0.004786067605614908,0.004476370618137625,0.00520680767794374
264,KmerZFs_7_1,6000,0.004735646079758598,0.004443418800884216,0.005023227524518899
265,KmerZFs_7_1,6250,0.004772633313960595,0.004443664666085631,0.005064437359189379
266,KmerZFs_7_1,6500,0.004752694827394314,0.0043996573765955425,0.00506955916258185
267,KmerZFs_7_1,6750,0.0047372321551407545,0.00440311745689516,0.005055713710734041
268,KmerZFs_7_1,7000,0.004739922268796033,0.0044234472612535766,0.005100289201484896
269,KmerZFs_7_1,7250,0.0047847390154879595,0.004451523026018625,0.005159678932259517
270,KmerZFs_7_1,7500,0.0047583458208599015,0.004455958353197586,0.005137846798151172
271,KmerZFs_7_1,7750,0.00499304805224887,0.004519078310369073,0.00539897867511486
272,KmerZFs_7_1,8000,0.004845375082105907,0.004506963576318322,0.005190103023306355
273,KmerZFs_7_1,8250,0.004837436457470002,0.00449705082155959,0.005194158345151728
274,KmerZFs_7_1,8500,0.004758577283591684,0.0044345464155691565,0.005044521147357999
275,KmerZFs_7_1,8750,0.004915976643686192,0.004528681161612983,0.005308044067730129
276,KmerZFs_7_1,9000,0.004829672602018332,0.004475567306385848,0.0051767779666820725
277,KmerZFs_7_1,9250,0.004851241017522769,0.004549753567743005,0.005254913486165011
278,KmerZFs_7_1,9500,0.004914813612573845,0.004557734276446086,0.005289822021638198
279,KmerZFs_7_1,9750,0.004879266096707927,0.00450719919778178,0.005240118687251636
280,KmerZFs_8_0,0,0.006478056587519015,0.005914374933259478,0.007169038659067275
281,KmerZFs_8_0,250,0.006109958404831858,0.005669017859310113,0.006618924053985345
282,KmerZFs_8_0,500,0.005857138675634968,0.005481301445496457,0.006390377091636218
283,KmerZFs_8_0,750,0.005467140582484605,0.005080493079856294,0.005862893533266075
284,KmerZFs_8_0,1000,0.005262185977121047,0.004894042710078364,0.0057068903420539495
285,KmerZFs_8_0,1250,0.0051194722558658146,0.004775017146333946,0.005516235274015089
286,KmerZFs_8_0,1500,0.005019435525163888,0.004675631262036074,0.005393054952413766
287,KmerZFs_8_0,1750,0.004992380138442858,0.004660968030995996,0.005385522764127791
288,KmerZFs_8_0,2000,0.0049224831046272175,0.004570660706916838,0.005299697668712784
289,KmerZFs_8_0,2250,0.004940878152095099,0.004603700162025156,0.005269654998369457
290,KmerZFs_8_0,2500,0.004915783015693998,0.004586338308822996,0.005250266681612955
291,KmerZFs_8_0,2750,0.0048535396448362,0.004519224171721054,0.00522377039884513
292,KmerZFs_8_0,3000,0.004912817990218169,0.0045487763301896005,0.005506054727273561
293,KmerZFs_8_0,3250,0.0049234554462202745,0.004519317024303805,0.005355612185949387
294,KmerZFs_8_0,3500,0.005018799627869132,0.004676218086912716,0.005485583379980136
295,KmerZFs_8_0,3750,0.004907164325592662,0.004535052426193327,0.005418276756594895
296,KmerZFs_8_0,4000,0.004929343361648186,0.004538930689231134,0.005498396589223799
297,KmerZFs_8_0,4250,0.004993982604038097,0.004630425925924095,0.005502644010160965
298,KmerZFs_8_0,4500,0.0049042339891145524,0.0045509249187764425,0.005353026760277116
299,KmerZFs_8_0,4750,0.004820943813643831,0.0044767408423956176,0.005241278996414023
300,KmerZFs_8_0,5000,0.004787440252950972,0.0043971472732168525,0.005209046827749064
301,KmerZFs_8_0,5250,0.004783836070367054,0.004446191930411108,0.005162220452437676
302,KmerZFs_8_0,5500,0.004807815826703001,0.004496343335456346,0.005169704146253435
303,KmerZFs_8_0,5750,0.004800608424924741,0.004495799252574092,0.005147236762482529
304,KmerZFs_8_0,6000,0.0047709494637313415,0.004494937915035503,0.005113812252318018
305,KmerZFs_8_0,6250,0.004885781939485663,0.004482393771065784,0.005335200691389604
306,KmerZFs_8_0,6500,0.004844974757602965,0.004527057905169469,0.005205562236033756
307,KmerZFs_8_0,6750,0.004801105375188089,0.0044592459189048955,0.005150335668297194
308,KmerZFs_8_0,7000,0.004843611044660291,0.004483984677959372,0.005176619429117961
309,KmerZFs_8_0,7250,0.004918445262384515,0.004554661210162467,0.00539052125400373
310,KmerZFs_8_0,7500,0.004899585464493921,0.004519840289839809,0.0053390331819515024
311,KmerZFs_8_0,7750,0.0048888918748921486,0.004503525739857906,0.0052758615544033615
312,KmerZFs_8_0,8000,0.004965806794506847,0.004586044501030328,0.005443899206779512
313,KmerZFs_8_0,8250,0.0048701030490887354,0.004515701505379195,0.005415815785357831
314,KmerZFs_8_0,8500,0.004858904047537248,0.004537425851333767,0.005253319660623394
315,KmerZFs_8_0,8750,0.004914522495074447,0.004548893427320727,0.005377271514603729
316,KmerZFs_8_0,9000,0.00496673632516463,0.004542873600338199,0.005423105782759551
317,KmerZFs_8_0,9250,0.004894836682977788,0.0045729850499209405,0.005285077776822466
318,KmerZFs_8_0,9500,0.004801203387277418,0.0045049347351312444,0.0051993258123766645
319,KmerZFs_8_0,9750,0.004827629560454943,0.004514545593956311,0.005147953261485523
320,KmerZFs_9_0,0,0.006969047420745908,0.006516447362607313,0.007488479626326617
321,KmerZFs_9_0,250,0.006865393323970011,0.006387104704668287,0.007319617428862979
322,KmerZFs_9_0,500,0.0067219224445565036,0.0062890029058330415,0.007294491098845819
323,KmerZFs_9_0,750,0.006560944819578648,0.006053652007062917,0.00718547077289541
324,KmerZFs_9_0,1000,0.006352043054360023,0.00583685644432406,0.006908681429854945
325,KmerZFs_9_0,1250,0.00616004737119647,0.005728423191228136,0.006659849575445401
326,KmerZFs_9_0,1500,0.006047761618991889,0.005634397236195148,0.006477182651492397
327,KmerZFs_9_0,1750,0.005934930033984812,0.00548831214239998,0.0063392652029066465
328,KmerZFs_9_0,2000,0.005929409005249763,0.005524737846135563,0.006384435962879948
329,KmerZFs_9_0,2250,0.005930416538013973,0.0054974306220380974,0.006432690077406673
330,KmerZFs_9_0,2500,0.0058520533534786815,0.005398700828487081,0.006327874575209768
331,KmerZFs_9_0,2750,0.005790843777423961,0.005317159164205382,0.006322632387912079
332,KmerZFs_9_0,3000,0.005811999988547356,0.0053484443906239715,0.006528814407517264
333,KmerZFs_9_0,3250,0.005769801639577425,0.005309896474161484,0.006253267837062157
334,KmerZFs_9_0,3500,0.005789705913030434,0.005350147462344043,0.006289239223166847
335,KmerZFs_9_0,3750,0.005686103699795489,0.0052503301997750725,0.006177659309798066
336,KmerZFs_9_0,4000,0.0057210311507108,0.005293504950482399,0.006239733852195782
337,KmerZFs_9_0,4250,0.005802992813438454,0.0053292387205219815,0.006359765406327475
338,KmerZFs_9_0,4500,0.005729621400183012,0.00530538881353674,0.006317499703821747
339,KmerZFs_9_0,4750,0.005723940539208589,0.0053019444910700105,0.006184262484432705
340,KmerZFs_9_0,5000,0.005738657958646557,0.00529961957844519,0.0063201499683246615
341,KmerZFs_9_0,5250,0.005640528723426357,0.005196381979068448,0.0061325790521676235
342,KmerZFs_9_0,5500,0.005699468911599185,0.0052512938183205925,0.006136748727981667
343,KmerZFs_9_0,5750,0.0057296425246665525,0.005318039208473091,0.006246518097808551
344,KmerZFs_9_0,6000,0.005847072298220865,0.005328919555153514,0.006377284479040224
345,KmerZFs_9_0,6250,0.005743087363501599,0.005253720291148069,0.0063409916038869845
346,KmerZFs_9_0,6500,0.00567181042539709,0.005147253350590825,0.006277544286117117
347,KmerZFs_9_0,6750,0.005528269472240941,0.005166395570916575,0.00610857836114685
348,KmerZFs_9_0,7000,0.005388688048615396,0.00500122357028513,0.0058971560298448425
349,KmerZFs_9_0,7250,0.005349338860768197,0.004896645671564547,0.0058417045498928115
350,KmerZFs_9_0,7500,0.0053558807301929585,0.0049526711624511294,0.0058368438021088095
351,KmerZFs_9_0,7750,0.005380803455851564,0.00497418672767891,0.005940335094165345
352,KmerZFs_9_0,8000,0.005327850710788187,0.004913198570185661,0.005939631487432796
353,KmerZFs_9_0,8250,0.0053644300384910444,0.004901524599748991,0.005924148378476899
354,KmerZFs_9_0,8500,0.0052937908992581025,0.004881384774202404,0.00576581772429121
355,KmerZFs_9_0,8750,0.005288415358238006,0.0048511622554281725,0.005876817299364666
356,KmerZFs_9_0,9000,0.00517767121541985,0.004756642875083353,0.005669010460257063
357,KmerZFs_9_0,9250,0.005173820235114767,0.004716097739500243,0.005650522538518381
358,KmerZFs_9_0,9500,0.00519012937476814,0.004691051724543264,0.005702044291999187
359,KmerZFs_9_0,9750,0.005218713654782569,0.004750309167440052,0.005752065568960206
360,prdm9_all,0,0.005877883430722934,0.005482021421391436,0.006276141226771022
361,prdm9_all,250,0.005600095886270178,0.005246830531383161,0.005958208031473667
362,prdm9_all,500,0.0053818076975636,0.005053359194750293,0.005703459002750476
363,prdm9_all,750,0.0051901301180653754,0.004903104723352926,0.005537528605254466
364,prdm9_all,1000,0.005022812622304951,0.004705073866407082,0.005408964342584737
365,prdm9_all,1250,0.004901700281829993,0.004592900819015779,0.005248192444834822
366,prdm9_all,1500,0.004802991436842681,0.004448070294972949,0.0051389896180114025
367,prdm9_all,1750,0.004659064775110206,0.004377571753617311,0.004933313411375959
368,prdm9_all,2000,0.0045526093509301434,0.00422810315035357,0.004808657805217837
369,prdm9_all,2250,0.004534102933961299,0.004279516494128838,0.0048432793814169655
370,prdm9_all,2500,0.004504324379023337,0.0042523017358875054,0.004794524781657549
371,prdm9_all,2750,0.004362134368145885,0.00403865895702609,0.004670662123689825
372,prdm9_all,3000,0.0042710987347934284,0.0040107144488604335,0.004638837115140762
373,prdm9_all,3250,0.004251952779543916,0.003951644879323552,0.004707537422101259
374,prdm9_all,3500,0.004282678387281343,0.0038683972515706514,0.004793193046347307
375,prdm9_all,3750,0.0043331160238671874,0.003951520788367606,0.004782488866681216
376,prdm9_all,4000,0.004338108444579819,0.003914773917215866,0.004851253683635129
377,prdm9_all,4250,0.004158694049729778,0.003725004129986229,0.0045687361185887355
378,prdm9_all,4500,0.003955290537981166,0.003556370947194661,0.004381324670072489
