,distance,mean,median,low_ci,high_ci,kind,nbins
41,250,0.005644216438820203,0.0017213,0.005528877085554261,0.005783893122483581,KmerZFs_12_0,113753
42,500,0.005657038153564579,0.0017151,0.005501170205392846,0.005788277522642375,KmerZFs_12_0,112265
43,750,0.0057001094139509535,0.0017247,0.0055516668877210375,0.005879119155258868,KmerZFs_12_0,110610
44,1000,0.005584736067385624,0.00170835,0.005438535960585681,0.005701320276815505,KmerZFs_12_0,109370
45,1250,0.005576860104520322,0.0017129,0.005476522216221923,0.005710728875159193,KmerZFs_12_0,107713
46,1500,0.00550990102990101,0.0016959,0.005381619281701721,0.005641769958886978,KmerZFs_12_0,106326
47,1750,0.005546787317840309,0.0016993,0.005405090414964466,0.005689208988774865,KmerZFs_12_0,104608
48,2000,0.005426020633388034,0.0016884,0.005314398818967626,0.005561045138567611,KmerZFs_12_0,103271
49,2250,0.005545238651900086,0.0016904,0.005419208023073084,0.005661617814504736,KmerZFs_12_0,101592
50,2500,0.005453224027856746,0.0016801,0.005328242150660614,0.005560992837411442,KmerZFs_12_0,100214
51,2750,0.005446087852538111,0.0016814,0.005337632376831683,0.00555022443557385,KmerZFs_12_0,98554
52,3000,0.005391703332529071,0.0016768,0.005263792614183882,0.005506770814192415,KmerZFs_12_0,97299
53,3250,0.005424256556219454,0.0016814,0.005313085232802622,0.0055617158413842314,KmerZFs_12_0,95777
54,3500,0.005436588333886398,0.0016795,0.005298020747988866,0.005566151087652019,KmerZFs_12_0,94628
55,3750,0.005419192550333313,0.0016746500000000002,0.005298349818075401,0.005535210764349865,KmerZFs_12_0,93222
56,4000,0.005434640185951156,0.0016639,0.005271234349432233,0.005597712870672465,KmerZFs_12_0,92026
57,4250,0.005420588619817376,0.0016542,0.005305170899990635,0.005565569326577509,KmerZFs_12_0,90563
58,4500,0.005382804634997013,0.001637,0.00523298551665914,0.005526911071522536,KmerZFs_12_0,89357
59,4750,0.005383587728014748,0.0016391,0.00527210550901632,0.005510528360965408,KmerZFs_12_0,88057
60,5000,0.005423285861302914,0.0016281,0.005248391485810172,0.005598783576578249,KmerZFs_12_0,86984
61,5250,0.005248109391834492,0.0016166,0.00513083609609533,0.005399397340242953,KmerZFs_12_0,85666
62,5500,0.005262265763931754,0.0016072,0.005160597398117023,0.005393576839068672,KmerZFs_12_0,84617
63,5750,0.005242352744140901,0.0016101,0.005130394193211447,0.0053531505292187045,KmerZFs_12_0,83385
64,6000,0.00534589335697857,0.001606,0.005203160837820824,0.005485684421509551,KmerZFs_12_0,82218
65,6250,0.0053215737787511,0.0016033,0.005199504626435218,0.005466689701768105,KmerZFs_12_0,80990
66,6500,0.00540977390720905,0.0016022,0.005254325563579454,0.005594479448820848,KmerZFs_12_0,80107
67,6750,0.005392657833275154,0.0015979,0.005233672062699749,0.005570145602723888,KmerZFs_12_0,78837
68,7000,0.0054695838289267945,0.0015993844,0.005293017047102595,0.005620276932198474,KmerZFs_12_0,77931
69,7250,0.005308579978195124,0.0015865,0.00517031617069446,0.005467007017346293,KmerZFs_12_0,76775
70,7500,0.005339158463600122,0.0015855,0.005211266626402699,0.005493426048712719,KmerZFs_12_0,75953
71,7750,0.005405605966352801,0.0015816,0.00525761330435784,0.005563069317603312,KmerZFs_12_0,74685
72,8000,0.005318791859984073,0.0015825,0.00517077536951709,0.005466634834314162,KmerZFs_12_0,73840
73,8250,0.0052251624969324615,0.0015845,0.005092584306008977,0.0053687044766369115,KmerZFs_12_0,72794
74,8500,0.005241192184490311,0.0015861,0.005127610789874455,0.005379224107097925,KmerZFs_12_0,71930
75,8750,0.005192744372772146,0.0015791,0.005047539957533331,0.005335046529131559,KmerZFs_12_0,70725
76,9000,0.005197624767693145,0.0015794,0.005075843005780677,0.005332698138902989,KmerZFs_12_0,69769
77,9250,0.005160047993232117,0.0015743,0.00502575153206371,0.005293657471796453,KmerZFs_12_0,68791
78,9500,0.005198245018211347,0.001564578,0.005064705433742595,0.005344602633158654,KmerZFs_12_0,67959
79,9750,0.005079702866361917,0.0015605,0.004950028873410898,0.005218099473172817,KmerZFs_12_0,66844
80,0,0.00631411282025862,0.0016793,0.00617942959264356,0.006447640369986655,KmerZFs_5_0,108856
81,250,0.005586700510972679,0.0015713185,0.005408886514235634,0.0057647319847229025,KmerZFs_5_0,85062
82,500,0.005422108652173433,0.0015599,0.005299840684902263,0.005566807545052114,KmerZFs_5_0,84177
83,750,0.005229827301822087,0.0015445,0.0051070582615856,0.005349557640843871,KmerZFs_5_0,83299
84,1000,0.0051474825403356374,0.0015253,0.005009050364849767,0.0052677979476210245,KmerZFs_5_0,82595
85,1250,0.0050972033683023285,0.00150775,0.004927638107838133,0.005279259035869443,KmerZFs_5_0,81654
86,1500,0.005061793865300493,0.0015028,0.004926717431574287,0.005230377925366314,KmerZFs_5_0,80865
87,1750,0.004836392204731841,0.0014873,0.004732705622229026,0.0049610624652654655,KmerZFs_5_0,79910
88,2000,0.004847704931790257,0.001482,0.0047398533471659805,0.0049514045403879145,KmerZFs_5_0,79097
89,2250,0.004841489293936811,0.0014791,0.004703239754393521,0.004968947415401629,KmerZFs_5_0,78223
90,2500,0.005032383819742259,0.001489985,0.004867811934324849,0.005212895089442966,KmerZFs_5_0,77434
91,2750,0.004914228709507106,0.0014786,0.004767701990224666,0.005035053444089226,KmerZFs_5_0,76479
92,3000,0.004888132552149615,0.0014881,0.0047518052236128865,0.005008680061239917,KmerZFs_5_0,75730
93,3250,0.00471564066198952,0.0014749,0.004582724766221409,0.004844187073713002,KmerZFs_5_0,74806
94,3500,0.004800210433540301,0.0014782,0.004612246757156412,0.004978884839121518,KmerZFs_5_0,74060
95,3750,0.004737272426592628,0.0014691,0.004574034898019987,0.004911979275889753,KmerZFs_5_0,73299
96,4000,0.004908839042932603,0.0014781,0.004699535761101208,0.005134952942685506,KmerZFs_5_0,72556
97,4250,0.004783222879164,0.0014781,0.004640437075954251,0.004949819500470344,KmerZFs_5_0,71811
98,4500,0.00486508552062478,0.0014749,0.004707703408354218,0.005062194246622281,KmerZFs_5_0,71129
